retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method,product_id,region_id,store_id,date_id,sales_amount,profit_margin,growth_rate,product_prod,category,subcategory,unit_price,cost_price,launch_date,performance_score,retailer_store,retailer_id_store,state_store,city_store,store_type,store_size,store_location,store_performance,region_region,region_population,market_size,average_income,market_potential,growth_opportunity,date,month,year,season,is_holiday,time_period
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,60.00000000000002,450,270000.0000000001,108000.00000000006,0.4,Online,4,2,85,2647,27000.00000000001,0.4,-0.01,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-11-17,11,2021,fall,0,q4
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Apparel,75.00000000000001,425,318750.00000000006,111562.50000000001,0.35,Online,5,2,85,2648,31875.000000000007,0.35,0.009,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-11-17,11,2021,fall,0,q4
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Apparel,75.0,525,393750.0,196875.0,0.5,Online,6,2,85,2649,39375.0,0.5,0.061,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-11-17,11,2021,fall,0,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Street Footwear,70.0,775,542500.0,217000.0,0.4,Online,1,2,85,2650,54250.0,0.4,0.002,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Athletic Footwear,60.00000000000001,575,345000.00000000006,120750.00000000001,0.35,Online,2,2,85,2651,34500.00000000001,0.35,-0.006,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,1,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,60.00000000000001,525,315000.00000000006,126000.00000000003,0.4,Online,3,2,85,2652,31500.000000000004,0.4,-0.022,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,60.00000000000001,475,285000.00000000006,114000.00000000003,0.4,Online,4,2,85,2653,28500.000000000004,0.4,0.199,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Apparel,70.0,475,332500.0,116374.99999999999,0.35,Online,5,2,85,2654,33250.0,0.35,-0.043,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,0,q4
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Apparel,75.0,575,431250.0,215625.0,0.5,Online,6,2,85,2655,43125.0,0.5,0.149,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-12-16,12,2021,winter,0,q4
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Street Footwear,25.000000000000007,650,162500.00000000006,65000.00000000003,0.4,Online,1,2,85,2656,16250.000000000005,0.4,-0.09,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,0,q1
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,25.000000000000007,450,112500.00000000003,39375.00000000001,0.35,Online,2,2,85,2657,11250.000000000004,0.35,-0.044,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,0,q1
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000007,450,67500.00000000003,27000.000000000015,0.4,Online,3,2,85,2658,6750.000000000004,0.4,0.132,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,1,q1
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Athletic Footwear,20.0,300,60000.0,24000.0,0.4,Online,4,2,85,2659,6000.0,0.4,0.046,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,0,q1
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Men's Apparel,35.0,350,122500.0,42875.0,0.35,Online,5,2,85,2660,12250.0,0.35,0.064,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,0,q1
Sports Direct,1197831,2021-01-23,South,Mississippi,Jackson,Women's Apparel,25.000000000000007,450,112500.00000000003,45000.000000000015,0.4,Online,6,2,85,2661,11250.000000000004,0.4,-0.038,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-01-23,1,2021,winter,1,q1
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Street Footwear,25.000000000000007,700,175000.00000000006,70000.00000000003,0.4,Online,1,2,85,2662,17500.000000000004,0.4,0.051,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Men's Athletic Footwear,25.000000000000007,350,87500.00000000003,30625.000000000007,0.35,Online,2,2,85,2663,8750.000000000002,0.35,0.118,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Sports Direct,1197831,2021-02-21,South,Mississippi,Jackson,Women's Street Footwear,15.000000000000007,400,60000.00000000003,24000.000000000015,0.4,Online,3,2,85,2664,6000.000000000003,0.4,0.057,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Sports Direct,1185732,Mississippi,Jackson,retail,large,jackson,61.17,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Athletic Footwear,20.0,250,50000.0,20000.0,0.4,Online,4,2,87,2665,5000.0,0.4,0.074,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Men's Apparel,35.0,325,113750.0,39812.5,0.35,Online,5,2,87,2666,11375.0,0.35,0.078,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women's Apparel,20.0,425,85000.0,34000.0,0.4,Online,6,2,87,2667,8500.0,0.4,0.118,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-02-21,2,2021,winter,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Street Footwear,20.0,645,129000.0,51600.0,0.4,Online,1,2,87,2668,12900.0,0.4,-0.037,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Athletic Footwear,20.0,325,65000.0,22750.0,0.35,Online,2,2,87,2669,6500.0,0.35,0.1,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Street Footwear,10.000000000000002,350,35000.00000000001,14000.000000000004,0.4,Online,3,2,87,2670,3500.0000000000005,0.4,0.007,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,19.999999999999996,200,39999.99999999999,15999.999999999998,0.4,Online,4,2,87,2671,3999.999999999999,0.4,0.018,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,35.00000000000001,250,87500.00000000001,30625.000000000004,0.35,Online,5,2,87,2672,8750.000000000002,0.35,-0.004,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Apparel,25.0,350,87500.0,35000.0,0.4,Online,6,2,87,2673,8750.0,0.4,0.179,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-03-19,3,2021,spring,0,q1
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Street Footwear,25.0,600,150000.0,60000.0,0.4,Online,1,2,87,2674,15000.0,0.4,-0.015,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Athletic Footwear,25.0,300,75000.0,26250.0,0.35,Online,2,2,87,2675,7500.0,0.35,0.132,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Street Footwear,15.000000000000002,300,45000.00000000001,18000.000000000004,0.4,Online,3,2,87,2676,4500.000000000001,0.4,0.116,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Athletic Footwear,19.999999999999996,225,44999.99999999999,17999.999999999996,0.4,Online,4,2,87,2677,4499.999999999999,0.39999999999999997,0.099,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men's Apparel,40.0,250,100000.0,35000.0,0.35,Online,5,2,87,2678,10000.0,0.35,0.071,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women's Apparel,30.000000000000004,400,120000.00000000001,48000.00000000001,0.4,Online,6,2,87,2679,12000.000000000002,0.4,-0.063,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-04-20,4,2021,spring,0,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Street Footwear,40.0,670,268000.0,107200.0,0.4,Online,1,2,87,2680,26800.0,0.4,0.19,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,0,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Athletic Footwear,40.0,375,150000.0,52500.0,0.35,Online,2,2,87,2681,15000.0,0.35,0.084,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,0,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Street Footwear,35.0,350,122500.0,49000.0,0.4,Online,3,2,87,2682,12250.0,0.4,-0.007,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,1,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Athletic Footwear,35.0,300,105000.0,42000.0,0.4,Online,4,2,87,2683,10500.0,0.4,-0.097,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,0,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men's Apparel,44.99999999999999,325,146249.99999999997,51187.499999999985,0.35,Online,5,2,87,2684,14624.999999999998,0.35,0.14,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,1,q2
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women's Apparel,44.99999999999999,425,191249.99999999997,76499.99999999999,0.4,Online,6,2,87,2685,19124.999999999996,0.39999999999999997,-0.04,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-05-19,5,2021,spring,0,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Street Footwear,40.0,675,270000.0,108000.0,0.4,Online,1,2,87,2686,27000.0,0.4,0.078,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,0,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Athletic Footwear,35.0,425,148750.0,52062.5,0.35,Online,2,2,87,2687,14875.0,0.35,0.022,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,0,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Street Footwear,40.0,400,160000.0,64000.0,0.4,Online,3,2,87,2688,16000.0,0.4,-0.065,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,0,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,375,150000.0,60000.0,0.4,Online,4,2,87,2689,15000.0,0.4,0.129,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,1,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men's Apparel,54.99999999999999,375,206249.99999999997,72187.49999999999,0.35,Online,5,2,87,2690,20624.999999999996,0.35,-0.062,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,0,q2
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women's Apparel,60.0,550,330000.0,132000.0,0.4,Online,6,2,87,2691,33000.0,0.4,0.047,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-06-21,6,2021,summer,0,q2
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Street Footwear,54.99999999999999,775,426249.99999999994,170500.0,0.4,Online,1,2,87,2692,42624.99999999999,0.4000000000000001,0.192,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,0,q3
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Athletic Footwear,50.0,525,262500.0,91875.0,0.35,Online,2,2,87,2693,26250.0,0.35,0.016,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,0,q3
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Street Footwear,45.0,450,202500.0,81000.0,0.4,Online,3,2,87,2694,20250.0,0.4,0.138,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,0,q3
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Athletic Footwear,45.0,400,180000.0,72000.0,0.4,Online,4,2,87,2695,18000.0,0.4,-0.014,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,0,q3
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men's Apparel,60.0,425,255000.0,89250.0,0.35,Online,5,2,87,2696,25500.0,0.35,-0.053,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,1,q3
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women's Apparel,65.0,600,390000.0,156000.0,0.4,Online,6,2,87,2697,39000.0,0.4,0.116,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-07-19,7,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Street Footwear,60.0,750,450000.0,180000.0,0.4,Online,1,2,87,2698,45000.0,0.4,0.039,Men's Street Footwear,accessories,caps,81.73,51.99,2023-01-08,78.72,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Athletic Footwear,55.00000000000001,525,288750.00000000006,101062.50000000001,0.35,Online,2,2,87,2699,28875.000000000004,0.35,0.127,Men's Athletic Footwear,apparel,jackets,42.77,33.67,2022-01-17,82.39,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Street Footwear,50.0,450,225000.0,90000.0,0.4,Online,3,2,87,2700,22500.0,0.4,0.088,Women's Street Footwear,shoes,running,86.9,56.37,2024-08-12,79.33,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Athletic Footwear,40.0,400,160000.0,64000.0,0.4,Online,4,2,87,2701,16000.0,0.4,-0.075,Women's Athletic Footwear,shoes,running,90.02,51.84,2022-11-01,93.8,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men's Apparel,50.0,375,187500.0,65625.0,0.35,Online,5,2,87,2702,18750.0,0.35,-0.088,Men's Apparel,shoes,sneakers,65.33,33.25,2022-05-25,72.19,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women's Apparel,55.00000000000001,550,302500.00000000006,121000.00000000003,0.4,Online,6,2,87,2703,30250.000000000004,0.4,-0.016,Women's Apparel,shoes,sneakers,97.96,49.6,2024-04-28,92.81,Walmart,1197831,Arkansas,Little Rock,retail,medium,little rock,98.91,South,4225570,medium,34422,56,68,2021-08-20,8,2021,summer,0,q3
